source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Plasma cells,Plasma cells,C3,NRP1,-0.040401198,1.0,0.0016041545,-0.04040113337857455,-87.66667,0.00066864985,,,
Plasma cells,Plasma cells,C4A,C5AR2,-0.022704815,0.58,0.00043438212,-0.022704793785803413,-inf,-0.0023866722,,,
Plasma cells,Plasma cells,C4A,CR1,-0.021149728,0.65,0.0003917796,-0.021149770976431427,-inf,-0.0014442058,,,
Plasma cells,Plasma cells,C4A,NRP1,-0.029700076,0.41,0.00062602136,-0.029700038896518035,-inf,-0.001477751,,,
Plasma cells,Plasma cells,C4BPA,BMPR2,-0.029849775,0.77,0.00037823626,-0.029849787539861013,-inf,-0.28011796,,,
Plasma cells,Plasma cells,C4BPA,CD40,-0.0036256004,0.46,3.3081582e-07,-0.003625607471537016,-inf,-4.096315e-06,,,
Plasma cells,Plasma cells,C4BPA,LRP1,-0.10477294,1.0,0.0014579222,-0.10477321990212872,-inf,0.0419562,,,
Plasma cells,Plasma cells,C5,C5AR1,-0.14469141,1.0,0.0038084819,-0.14469162460281534,-36.926342,0.029023064,,,
Plasma cells,Plasma cells,C5,C5AR2,-0.02276631,0.53,0.00043828232,-0.022766304395322734,-51.029366,0.0019094052,,,
Plasma cells,Plasma cells,CD55,ADGRE5,-0.53272027,1.0,0.27353337,-0.5327194706103651,-1.4328178,0.18049833,,,
Plasma cells,Plasma cells,CD59,CD2,0.16152543,0.0,-0.7390236,0.16152473462586037,-1.0471413,0.11769293,,,
Plasma cells,Plasma cells,CFP,NCR1,-0.2618957,1.0,0.06445369,-0.2618957332343974,-3.2635753,-0.026799466,,,
Plasma cells,Plasma cells,FCN2,LRP1,-0.10446559,1.0,0.001333544,-0.10446586458772518,-inf,-0.0020622134,,,
Plasma cells,Plasma cells,HMGB1,THBD,-0.21982881,1.0,0.031801235,-0.21982884262197952,-14.753713,0.07727063,,,
Plasma cells,Plasma cells,HP,ITGAM,-0.19933781,1.0,0.019742833,-0.19933819404424807,-24.928598,0.29927006,,,
Plasma cells,Plasma cells,ICAM1,ITGAM,-0.274638,1.0,0.071057424,-0.2746385803812807,-3.135053,-0.18905166,,,
Plasma cells,Plasma cells,ICAM1,ITGAX,-0.23681152,1.0,0.055280562,-0.23681184847303885,-4.103043,0.015190001,,,
Plasma cells,Plasma cells,ICAM2,ITGAM,-0.23025316,1.0,0.040810622,-0.23025352041217323,-2.1672077,1.2607903,,,
Plasma cells,Plasma cells,ICAM4,ITGAM,-0.12215324,1.0,-0.032855902,-0.12215384128957343,-8.550549,0.0784857,,,
Plasma cells,Plasma cells,JAG1,CD46,-0.14843448,1.0,0.00022847072,-0.14843443940114592,-11.984942,-0.00022788275,,,
Plasma cells,Plasma cells,MELTF,PLG,0.031416226,0.15,-0.00026984623,0.03141627508190104,-inf,-0.059398506,,,
Plasma cells,Plasma cells,PF4,THBD,-0.13826767,1.0,0.01691059,-0.13826765810381264,-16.494457,0.003074217,,,
Plasma cells,Plasma cells,PLG,F2R,-0.10058082,1.0,0.00079550425,-0.10058081500263895,-inf,0.016433086,,,
Plasma cells,Plasma cells,PLG,F2RL1,-0.030588858,1.0,0.00023059787,-0.0305889142173071,-inf,-0.028654462,,,
Plasma cells,Plasma cells,PLG,F3,-0.023809405,1.0,0.00017588079,-0.0238094432455966,-inf,0.014434297,,,
Plasma cells,Plasma cells,PLG,ITGA9,-0.008779749,0.1,5.457618e-05,-0.00877973364893593,-inf,-0.00017416496,,,
Plasma cells,Plasma cells,PLG,ITGB1,0.06992338,0.01,-0.0005806381,0.06992335394595918,-inf,0.11307923,,,
Plasma cells,Plasma cells,PLG,PLGRKT,-0.09234004,1.0,0.00072899275,-0.09234001968350021,-inf,0.014974923,,,
Plasma cells,Plasma cells,PROC,THBD,-0.06253533,1.0,0.0030841145,-0.06253544763527105,-60.92841,0.0004056354,,,
Plasma cells,Plasma cells,PROS1,AXL,-0.04569111,0.71,0.0019920503,-0.04569117626867568,-41.130096,0.0005856103,,,
Plasma cells,Plasma cells,PROS1,MERTK,-0.054665122,1.0,0.0029876276,-0.054665210668411235,-41.77364,0.003435683,,,
Plasma cells,Plasma cells,RPS19,C5AR1,-0.6378252,1.0,0.2755864,-0.6378255146894418,-2.178963,-0.033885974,,,
Plasma cells,Plasma cells,SERPING1,LRP1,-0.15471837,1.0,0.021669902,-0.15471872644909918,-16.343616,-0.007054568,,,
Plasma cells,Plasma cells,SERPING1,SELP,-0.08900037,1.0,0.0075936075,-0.08900039748652094,-24.669016,0.0007664237,,,
Plasma cells,Plasma cells,SPON2,ITGAM,-0.38711762,1.0,0.14770856,-0.38711845420774543,-2.3403044,0.2122918,,,
Plasma cells,Plasma cells,VTN,ITGA5,-0.12803632,1.0,0.0018048971,-0.1280365124131878,-inf,0.04086171,,,
Plasma cells,Plasma cells,VTN,ITGA8,1.3524135,0.0,-0.019673062,1.3524146253555145,,0.20775224,,,
Plasma cells,Plasma cells,VTN,ITGAV,-0.03227074,0.8,0.00041555654,-0.03227070021718957,-inf,0.12971771,,,
Plasma cells,Plasma cells,VTN,ITGB3,-0.046173844,0.87,0.0006172589,-0.046173894222392764,-inf,-0.006424838,,,
Plasma cells,Plasma cells,VTN,ITGB6,-0.010244795,0.04,9.601015e-05,-0.010244778128171683,-inf,0.018560182,,,
Plasma cells,Plasma cells,VTN,ITGB8,0.101360306,0.05,-0.0015231259,0.10136048719936064,-inf,0.010406633,,,
Plasma cells,Plasma cells,VTN,PLAUR,-0.16664161,1.0,0.0023649721,-0.16664131286796616,-inf,-0.11504627,,,
Plasma cells,Plasma cells,VTN,PVR,-0.034870718,1.0,0.00045327627,-0.03487080353930703,-inf,0.05918904,,,
Plasma cells,Regulatory T cells,ADGRE5,CD55,-0.382838,1.0,0.14420268,-0.38283800404977075,-1.0741677,0.095156,,,
Plasma cells,Regulatory T cells,C1QA,CD33,-0.12553798,1.0,0.013752647,-0.12553704655144904,-16.334984,0.0060186707,,,
Plasma cells,Regulatory T cells,C1QA,CD93,-0.11788212,1.0,0.012516427,-0.11788301324034542,-16.651312,-0.011736583,,,
Plasma cells,Regulatory T cells,C1QA,CSPG4,-0.044313114,0.89,0.00063696015,-0.044313195168422935,-inf,0.0013815196,,,
Plasma cells,Regulatory T cells,C1QB,CD33,-0.11108426,1.0,0.008828583,-0.11108321433831728,-25.973413,0.005513377,,,
Plasma cells,Regulatory T cells,C1QB,LRP1,-0.12535542,1.0,0.010307917,-0.1253546656882472,-25.440971,-0.011200055,,,
Plasma cells,Regulatory T cells,C3,C5AR2,-0.04631671,0.99,0.0020194238,-0.046316333973226834,-57.99076,0.0019592452,,,
Plasma cells,Regulatory T cells,C3,CD19,-0.09070797,1.0,0.005135693,-0.09070760428430459,-53.43696,0.00511364,,,
Plasma cells,Regulatory T cells,C3,CD46,-0.011471384,0.42,-0.00042672033,-0.011471317316546378,-49.13677,0.0012072665,,,
Plasma cells,Regulatory T cells,C3,CR1,-0.07032443,1.0,0.0037047672,-0.0703249950788023,-58.882896,0.0024115073,,,
Plasma cells,Regulatory T cells,C3,ITGAM,-0.15732461,1.0,0.009812186,-0.15732466940208134,-50.317856,-0.17503507,,,
Plasma cells,Regulatory T cells,C3,ITGAX,-0.14199644,1.0,0.008736148,-0.141994381674307,-51.40421,0.016095096,,,
Plasma cells,Regulatory T cells,C3,ITGB2,-0.15287244,1.0,0.009499643,-0.15287330115953618,-49.391304,-0.004383609,,,
Plasma cells,Regulatory T cells,C3,LRP1,-0.11699071,1.0,0.006980743,-0.11699000066271911,-52.48184,-0.018824656,,,
Plasma cells,Regulatory T cells,C3,NRP1,-0.036305964,0.96,0.0013166687,-0.036305854948910074,-85.824936,0.00054881896,,,
Plasma cells,Regulatory T cells,C4A,C5AR2,-0.03561559,0.99,0.0007880802,-0.03561523949117031,-inf,-0.0043300334,,,
Plasma cells,Regulatory T cells,C4A,CR1,-0.05962331,1.0,0.0014457856,-0.05962390059674579,-inf,-0.0053295568,,,
Plasma cells,Regulatory T cells,C4A,NRP1,-0.025604842,0.94,0.00051383005,-0.025604760466853557,-inf,-0.0012129184,,,
Plasma cells,Regulatory T cells,C4BPA,BMPR2,-0.028476488,0.95,0.0003584464,-0.028476503160497994,-inf,-0.2654618,,,
Plasma cells,Regulatory T cells,C4BPA,CD40,-0.068138815,1.0,0.00093000336,-0.06813965333422961,-inf,-0.011515733,,,
Plasma cells,Regulatory T cells,C4BPA,LRP1,-0.10304334,1.0,0.0014329976,-0.10304264068934786,-inf,0.04123892,,,
Plasma cells,Regulatory T cells,C5,C5AR1,-0.12998031,1.0,0.003401844,-0.1299823240001501,-36.86111,0.025924223,,,
Plasma cells,Regulatory T cells,C5,C5AR2,-0.035677083,0.86,0.0007951562,-0.03567675010068964,-44.210167,0.003464149,,,
Plasma cells,Regulatory T cells,CD55,ADGRE5,-0.42584985,1.0,0.13802186,-0.4258499870406492,-1.2708647,0.091077425,,,
Plasma cells,Regulatory T cells,CD59,CD2,0.7795594,0.0,0.5418312,0.779559601186709,0.29094994,-0.08628912,1.0,,
Plasma cells,Regulatory T cells,CFP,NCR1,-0.24936232,1.0,0.05627681,-0.2493638340960198,-2.8524742,-0.023399565,,,
Plasma cells,Regulatory T cells,FCN2,LRP1,-0.10273599,1.0,0.0013107458,-0.10273528537494432,-inf,-0.002026958,,,
Plasma cells,Regulatory T cells,HMGB1,THBD,-0.21639225,1.0,0.029406816,-0.21639166473033472,-13.841669,0.07145266,,,
Plasma cells,Regulatory T cells,HP,ITGAM,-0.16874567,1.0,0.016197685,-0.1687456856889311,-24.781876,0.24553123,,,
Plasma cells,Regulatory T cells,ICAM1,ITGAM,-0.24404585,1.0,0.058297895,-0.24404607202596373,-2.9883304,-0.15510434,,,
Plasma cells,Regulatory T cells,ICAM1,ITGAX,-0.2287177,1.0,0.05190475,-0.2287157842981894,-4.0746837,0.014262393,,,
Plasma cells,Regulatory T cells,ICAM2,ITGAM,-0.19966102,1.0,0.033482406,-0.19966101205685627,-2.0204854,1.0343949,,,
Plasma cells,Regulatory T cells,ICAM4,ITGAM,-0.091561094,1.0,-0.026956085,-0.09156133293425647,-8.403826,0.064392306,,,
Plasma cells,Regulatory T cells,JAG1,CD46,0.0056928284,0.34,-9.3806275e-06,0.005692927625489811,-11.512925,9.356486e-06,,,
Plasma cells,Regulatory T cells,MELTF,PLG,0.031416215,0.17,-0.00026984804,0.03141627508190104,-inf,-0.0593989,,,
Plasma cells,Regulatory T cells,PF4,THBD,-0.13483109,1.0,0.015637336,-0.13483048021216784,-15.582415,0.0028427488,,,
Plasma cells,Regulatory T cells,PLG,F2R,-0.04898945,1.0,0.00037910935,-0.04898978386786516,-inf,0.007831431,,,
Plasma cells,Regulatory T cells,PLG,F2RL1,-0.0015493177,0.51,-3.7807602e-06,-0.001549141685590408,-inf,0.00046980337,,,
Plasma cells,Regulatory T cells,PLG,F3,-0.023809453,1.0,0.00017588118,-0.023809443245596255,-inf,0.014434328,,,
Plasma cells,Regulatory T cells,PLG,ITGA9,0.02730242,0.1,-0.00023664364,0.027302865436355492,-inf,0.00075518346,,,
Plasma cells,Regulatory T cells,PLG,ITGB1,0.25749737,0.01,-0.0020945512,0.2574966771999952,-inf,0.40791366,,,
Plasma cells,Regulatory T cells,PLG,PLGRKT,0.09953475,0.01,-0.000819632,0.09953533507472886,-inf,-0.01683683,,,
Plasma cells,Regulatory T cells,PROC,THBD,-0.059098747,1.0,0.0028519013,-0.05909826974362627,-60.016365,0.00037509378,,,
Plasma cells,Regulatory T cells,PROS1,AXL,-0.045691077,1.0,0.0019920464,-0.04569117626867558,-41.141167,0.0005856091,,,
Plasma cells,Regulatory T cells,PROS1,MERTK,-0.05292908,1.0,0.0027950313,-0.0529289086078059,-41.75067,0.003214203,,,
Plasma cells,Regulatory T cells,RPS19,C5AR1,-0.6231141,1.0,0.24616158,-0.6231162140867766,-2.1137319,-0.030267915,,,
Plasma cells,Regulatory T cells,SERPING1,LRP1,-0.15298878,1.0,0.021299435,-0.15298814723631832,-16.380306,-0.0069339634,,,
Plasma cells,Regulatory T cells,SERPING1,SELP,-0.039016955,0.88,-0.0031124563,-0.03901694097478038,-22.607355,-0.00031414058,,,
Plasma cells,Regulatory T cells,SPON2,ITGAM,-0.35652548,1.0,0.121185064,-0.35652594585242847,-2.193582,0.17417133,,,
Plasma cells,Regulatory T cells,VTN,ITGA5,-0.0713172,1.0,0.0009820319,-0.07131718043116272,-inf,0.022232572,,,
Plasma cells,Regulatory T cells,VTN,ITGA8,-0.00881433,0.17,7.525736e-05,-0.00881424222701931,-inf,-0.00079473574,,,
Plasma cells,Regulatory T cells,VTN,ITGAV,0.0025745758,0.32,-8.9969755e-05,0.0025746248225003,-inf,-0.028084435,,,
Plasma cells,Regulatory T cells,VTN,ITGB3,-0.024192953,0.93,0.00029836618,-0.02419269610847257,-inf,-0.0031055922,,,
Plasma cells,Regulatory T cells,VTN,ITGB6,-0.010244699,1.0,9.600876e-05,-0.010244778128171851,-inf,0.018559912,,,
Plasma cells,Regulatory T cells,VTN,ITGB8,-0.0049455874,0.39,1.91307e-05,-0.004945504029358885,-inf,-0.00013070894,,,
Plasma cells,Regulatory T cells,VTN,PLAUR,-0.16184027,1.0,0.0022953157,-0.1618418765188167,-inf,-0.11165776,,,
Plasma cells,Regulatory T cells,VTN,PVR,-0.024729494,0.96,0.00030615018,-0.024729258381638638,-inf,0.03997724,,,
Plasma cells,Tcm/Naive cytotoxic T cells,ADGRE5,CD55,0.08755036,0.0,-0.261687,0.08754832130243193,-0.2796971,-0.17268118,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C1QA,CD33,-0.13734815,1.0,0.015659679,-0.1373441827083466,-16.700132,0.0068532596,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C1QA,CD93,-0.12335339,1.0,0.013399894,-0.12335509024954877,-16.777353,-0.012565006,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C1QA,CSPG4,-0.04431333,1.0,0.0006369949,-0.044313195168423414,-inf,0.001381595,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C1QB,CD33,-0.12289443,1.0,0.010052812,-0.12289035049521484,-26.338562,0.0062778983,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C1QB,LRP1,-0.12643798,1.0,0.010420133,-0.12643921731465604,-25.490309,-0.011321982,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,C5AR2,-0.053571396,1.0,0.0025287033,-0.053573644623390704,-65.15402,0.0024533481,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,CD19,-0.0922163,1.0,0.005241578,-0.09221857056306748,-53.503902,0.00521907,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,CD46,0.014827875,0.25,-0.00227293,0.014829042370425247,-49.310192,0.006430517,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,CR1,-0.05493743,1.0,0.002624599,-0.05493789379989413,-57.917652,0.0017084042,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,ITGAM,-0.18437186,1.0,0.011710904,-0.18437640166456282,-50.484737,-0.20890543,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,ITGAX,-0.14807838,1.0,0.009163099,-0.14807403663564628,-51.43188,0.016881693,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,ITGB2,-0.32749918,1.0,0.02175845,-0.32749113810472114,-49.766293,-0.010040434,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,LRP1,-0.118073255,1.0,0.007056738,-0.11807455228912794,-52.531174,-0.019029588,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C3,NRP1,-0.040400293,1.0,0.0016040909,-0.040401133378573484,-87.72653,0.0006686234,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C4A,C5AR2,-0.042870276,1.0,0.0009868266,-0.04287255014133419,-inf,-0.005422027,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C4A,CR1,-0.04423631,1.0,0.0010242498,-0.04423679931783762,-inf,-0.003775662,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C4A,NRP1,-0.029699171,1.0,0.00062599656,-0.029700038896516966,-inf,-0.0014776925,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C4BPA,BMPR2,-0.028546426,1.0,0.00035945425,-0.02854471733433487,-inf,-0.2662082,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C4BPA,CD40,-0.08457063,1.0,0.0011667953,-0.0845705008088181,-inf,-0.014447801,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C4BPA,LRP1,-0.10412589,1.0,0.0014485978,-0.10412719231575669,-inf,0.04168786,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C5,C5AR1,-0.13750288,1.0,0.0036097798,-0.13749977158427446,-36.93245,0.027508827,,,
Plasma cells,Tcm/Naive cytotoxic T cells,C5,C5AR2,-0.04293177,1.0,0.000995687,-0.04293406075085351,-51.37343,0.0043377746,,,
Plasma cells,Tcm/Naive cytotoxic T cells,CD55,ADGRE5,-0.4644521,1.0,0.18696943,-0.46444940966059234,-1.409802,0.12337679,,,
Plasma cells,Tcm/Naive cytotoxic T cells,CD59,CD2,0.47259283,0.0,-0.094346754,0.47259399443569394,-0.35556102,0.015025157,,,
Plasma cells,Tcm/Naive cytotoxic T cells,CFP,NCR1,-0.27502555,1.0,0.073019736,-0.2750296167825772,-3.853156,-0.030361177,,,
Plasma cells,Tcm/Naive cytotoxic T cells,FCN2,LRP1,-0.103818536,1.0,0.0013250151,-0.10381983700135315,-inf,-0.0020490242,,,
Plasma cells,Tcm/Naive cytotoxic T cells,HMGB1,THBD,-0.21982853,1.0,0.03180103,-0.21982884262197788,-14.813569,0.07727012,,,
Plasma cells,Tcm/Naive cytotoxic T cells,HP,ITGAM,-0.19579291,1.0,0.019332036,-0.19579741795141256,-24.948757,0.29304302,,,
Plasma cells,Tcm/Naive cytotoxic T cells,ICAM1,ITGAM,-0.2710931,1.0,0.0695789,-0.2710978042884452,-3.155212,-0.18511797,,,
Plasma cells,Tcm/Naive cytotoxic T cells,ICAM1,ITGAX,-0.23479962,1.0,0.054441433,-0.23479543925952864,-4.1023564,0.014959423,,,
Plasma cells,Tcm/Naive cytotoxic T cells,ICAM2,ITGAM,-0.22670826,1.0,0.039961457,-0.22671274431933772,-2.1873667,1.2345566,,,
Plasma cells,Tcm/Naive cytotoxic T cells,ICAM4,ITGAM,-0.11860834,1.0,-0.032172255,-0.11861306519673792,-8.570707,0.07685261,,,
Plasma cells,Tcm/Naive cytotoxic T cells,JAG1,CD46,0.03199209,0.13,-4.9966002e-05,0.031993287312461434,-11.686347,4.9837414e-05,,,
Plasma cells,Tcm/Naive cytotoxic T cells,MELTF,PLG,0.031416282,0.15,-0.0002698386,0.031416275081901,-inf,-0.05939683,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PF4,THBD,-0.13826737,1.0,0.016910482,-0.13826765810381103,-16.554314,0.0030741969,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PLG,F2R,-0.13809071,1.0,0.0010982472,-0.13809159736624393,-inf,0.022686984,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PLG,F2RL1,0.017186595,0.02,-0.00015499865,0.01718529386444859,-inf,0.019260382,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PLG,F3,-0.02166763,1.0,0.00015859448,-0.021667985594029836,-inf,0.013015633,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PLG,ITGA9,-0.008780205,0.72,5.4579858e-05,-0.008779733648935742,-inf,-0.0001741767,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PLG,ITGB1,-0.24777195,1.0,0.0019834863,-0.24776060939431185,-inf,-0.3862838,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PLG,PLGRKT,0.008225353,0.06,-8.26723e-05,0.008225411700243752,-inf,-0.0016982491,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PROC,THBD,-0.06253503,1.0,0.0030840947,-0.06253544763526943,-60.988266,0.00040563275,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PROS1,AXL,-0.04263146,1.0,0.001652612,-0.04263134664079794,-24.813282,0.00048582436,,,
Plasma cells,Tcm/Naive cytotoxic T cells,PROS1,MERTK,-0.053466965,1.0,0.002854704,-0.05346765206651079,-39.154667,0.0032828248,,,
Plasma cells,Tcm/Naive cytotoxic T cells,RPS19,C5AR1,-0.6306367,1.0,0.26120806,-0.630633661670901,-2.1850696,-0.032118022,,,
Plasma cells,Tcm/Naive cytotoxic T cells,SERPING1,LRP1,-0.15407133,1.0,0.021531308,-0.15407269886272715,-16.429644,-0.007009449,,,
Plasma cells,Tcm/Naive cytotoxic T cells,SERPING1,SELP,-0.08476786,1.0,0.0066870376,-0.08476710694211637,-24.477655,0.00067492353,,,
Plasma cells,Tcm/Naive cytotoxic T cells,SPON2,ITGAM,-0.38357273,1.0,0.14463513,-0.38357767811490995,-2.3604631,0.20787455,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,ITGA5,-0.08157884,1.0,0.001130905,-0.08158053174732159,-inf,0.025602961,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,ITGA8,-0.008814039,0.46,7.5253134e-05,-0.008814242227019958,-inf,-0.00079469103,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771535,1.0,0.0005533914,-0.0417725369217862,-inf,0.17274342,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,ITGB3,-0.042995043,1.0,0.0005711417,-0.042996077889456065,-inf,-0.0059448197,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,ITGB6,-0.010245015,0.69,9.601334e-05,-0.010244778128171528,-inf,0.0185608,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,ITGB8,-0.016831031,1.0,0.00019156144,-0.01683151825955048,-inf,-0.0013088278,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,PLAUR,-0.15973063,1.0,0.0022647094,-0.15972557289338873,-inf,-0.110168904,,,
Plasma cells,Tcm/Naive cytotoxic T cells,VTN,PVR,-0.02792727,1.0,0.00035254261,-0.027926009652067436,-inf,0.04603519,,,
Plasma cells,Tcm/Naive helper T cells,ADGRE5,CD55,-0.048047632,0.92,-0.14468193,-0.048038927232036094,-0.19089925,-0.09547225,,,
Plasma cells,Tcm/Naive helper T cells,C1QA,CD33,-0.13320376,1.0,0.01499047,-0.13320394534837277,-13.542507,0.006560389,,,
Plasma cells,Tcm/Naive helper T cells,C1QA,CD93,-0.11719881,1.0,0.01240609,-0.11720345125728786,-13.427679,-0.011633121,,,
Plasma cells,Tcm/Naive helper T cells,C1QA,CSPG4,-0.0443128,1.0,0.00063690933,-0.04431319516842197,-inf,0.0013814095,,,
Plasma cells,Tcm/Naive helper T cells,C1QB,CD33,-0.11875005,1.0,0.009623211,-0.11875011313524098,-23.180937,0.0060096155,,,
Plasma cells,Tcm/Naive helper T cells,C1QB,LRP1,-0.11775769,1.0,0.0095203435,-0.11774865185011689,-21.546642,-0.010344318,,,
Plasma cells,Tcm/Naive helper T cells,C3,C5AR2,-0.04856484,1.0,0.0021772427,-0.048561115877823344,-49.11507,0.0021123611,,,
Plasma cells,Tcm/Naive helper T cells,C3,CD19,-0.092009045,1.0,0.005227029,-0.09200321484593127,-52.787903,0.0052045826,,,
Plasma cells,Tcm/Naive helper T cells,C3,CD46,-0.0061749797,0.28,-0.00079852826,-0.006177083683377537,-48.835987,0.0022591762,,,
Plasma cells,Tcm/Naive helper T cells,C3,CR1,-0.0514244,1.0,0.0023779836,-0.051427261433140185,-46.657597,0.0015478773,,,
Plasma cells,Tcm/Naive helper T cells,C3,ITGAM,-0.17664133,1.0,0.01116822,-0.17666297561372973,-50.02308,-0.19922476,,,
Plasma cells,Tcm/Naive helper T cells,C3,ITGAX,-0.13848431,1.0,0.008489595,-0.13846597895947735,-50.118896,0.015640859,,,
Plasma cells,Tcm/Naive helper T cells,C3,ITGB2,-0.27461457,1.0,0.018045947,-0.2746257191614744,-49.673737,-0.008327301,,,
Plasma cells,Tcm/Naive helper T cells,C3,LRP1,-0.10939297,1.0,0.0064473813,-0.10938398682458879,-48.58751,-0.017386364,,,
Plasma cells,Tcm/Naive helper T cells,C3,NRP1,-0.03717047,1.0,0.0013773569,-0.037171536786734065,-40.66152,0.00057411526,,,
Plasma cells,Tcm/Naive helper T cells,C4A,C5AR2,-0.03786372,1.0,0.00084966904,-0.03786002139576683,-inf,-0.0046684276,,,
Plasma cells,Tcm/Naive helper T cells,C4A,CR1,-0.040723275,1.0,0.00092800823,-0.04072616695108367,-inf,-0.0034208894,,,
Plasma cells,Tcm/Naive helper T cells,C4A,NRP1,-0.026469346,1.0,0.00053751364,-0.02647044230467755,-inf,-0.0012688246,,,
Plasma cells,Tcm/Naive helper T cells,C4BPA,BMPR2,-0.032746367,1.0,0.00041997782,-0.03275187217230384,-inf,-0.31103134,,,
Plasma cells,Tcm/Naive helper T cells,C4BPA,CD40,-0.082122795,1.0,0.0011315206,-0.08212623147186415,-inf,-0.014011011,,,
Plasma cells,Tcm/Naive helper T cells,C4BPA,LRP1,-0.0954456,1.0,0.0013235098,-0.09543662685121754,-inf,0.038088072,,,
Plasma cells,Tcm/Naive helper T cells,C5,C5AR1,-0.13091525,1.0,0.0034276876,-0.13088945157594484,-36.66579,0.026121167,,,
Plasma cells,Tcm/Naive helper T cells,C5,C5AR2,-0.037925214,1.0,0.000857298,-0.03792153200528615,-35.334476,0.003734874,,,
Plasma cells,Tcm/Naive helper T cells,CD55,ADGRE5,-0.4490397,1.0,0.16742656,-0.449039953302951,-1.13205,0.110480905,,,
Plasma cells,Tcm/Naive helper T cells,CD59,CD2,0.55637485,0.0,0.079288766,0.5563755241817673,-0.00618428,-0.012627102,1.0,,
Plasma cells,Tcm/Naive helper T cells,CFP,NCR1,-0.27316487,1.0,0.07180581,-0.27315369619998936,-1.1450391,-0.029856434,,,
Plasma cells,Tcm/Naive helper T cells,FCN2,LRP1,-0.09513825,1.0,0.0012105987,-0.095129271536814,-inf,-0.0018720888,,,
Plasma cells,Tcm/Naive helper T cells,HMGB1,THBD,-0.2132507,1.0,0.027217964,-0.21325316366219035,-4.2692146,0.066134185,,,
Plasma cells,Tcm/Naive helper T cells,HP,ITGAM,-0.18806238,1.0,0.01843619,-0.18808399190057948,-24.487097,0.2794634,,,
Plasma cells,Tcm/Naive helper T cells,ICAM1,ITGAM,-0.2633626,1.0,0.06635461,-0.26338437823761207,-2.6935515,-0.1765396,,,
Plasma cells,Tcm/Naive helper T cells,ICAM1,ITGAX,-0.22520557,1.0,0.05043989,-0.2251873815833597,-2.7893724,0.013859879,,,
Plasma cells,Tcm/Naive helper T cells,ICAM2,ITGAM,-0.21897773,1.0,0.03810964,-0.21899931826850463,-1.7257063,1.1773472,,,
Plasma cells,Tcm/Naive helper T cells,ICAM4,ITGAM,-0.11087781,1.0,-0.03068139,-0.11089963914590484,-8.109047,0.07329126,,,
Plasma cells,Tcm/Naive helper T cells,JAG1,CD46,0.010989233,0.29,-1.755411e-05,0.010987161258658654,-11.212143,1.7508935e-05,,,
Plasma cells,Tcm/Naive helper T cells,MELTF,PLG,0.031416062,0.17,-0.00026986832,0.03141627508190063,-inf,-0.059403364,,,
Plasma cells,Tcm/Naive helper T cells,PF4,THBD,-0.13168955,1.0,0.0144733945,-0.13169197914402347,-6.0099597,0.002631153,,,
Plasma cells,Tcm/Naive helper T cells,PLG,F2R,-0.12596121,1.0,0.0010003499,-0.12597216947367276,-inf,0.020664673,,,
